route_id,name,stem,status
55924740,Sankt Goar - Rüdesheim (via Bacharach & Bingen) 31 km ENG 2026 (traced),sankt goar - rüdesheim (via bacharach & bingen) (traced),UNCOVERED
55924810,Sankt Goar - Rüdesheim (via Bacharach & Bingen) 31 km ENG 2026 (traced),sankt goar - rüdesheim (via bacharach & bingen) (traced),UNCOVERED
44015628,Sas van Gent - Gent (city) 31 km ENG 2026,sas van gent - gent (city),UNCOVERED
43991468,Sas van Gent - Lovendegem 41 km ENG 2023,sas van gent - lovendegem,UNCOVERED
52043738,Sas van Gent - Terneuzen 36 km ENG 2025,sas van gent - terneuzen,UNCOVERED
52043812,Sas van Gent - Terneuzen 38 km ENG 2026,sas van gent - terneuzen,UNCOVERED
26606580,Schengen - Metz 65 km ENG 2026,schengen - metz,UNCOVERED
43533455,Schipperskerk - Maastricht 47 km ENG 2026,schipperskerk - maastricht,UNCOVERED
50554509,Schlögen (loop) 19 km/12 mi ENG 2026,schlögen (loop) / mi,UNCOVERED
50554538,Schlögen - Passau 43 km/27 mi ENG 2026,schlögen - passau / mi,UNCOVERED
50939341,Schlögen - Passau 42 km/26 mi ENG 2026 (high water/ferry problem alternative),schlögen - passau / mi (high water/ferry problem alternative),UNCOVERED
47295903,Schokkerhaven - Elburg (via Kampen) 41 km ENG 2026,schokkerhaven - elburg (via kampen),UNCOVERED
31621127,Schokkerhaven - Vollenhove (via Kamperland) 49 km ENG 2026,schokkerhaven - vollenhove (via kamperland),UNCOVERED
38340573,Schokkerhaven - Vollenhove (via Schokland) 30 km ENG 2026,schokkerhaven - vollenhove (via schokland),UNCOVERED
44991960,Schoonhoven - Alblasserdam 32 km ENG 2026 (RS),schoonhoven - alblasserdam (rs),UNCOVERED
48424065,Schoonhoven - Alblasserdam 26 km ENG 2026 (RS),schoonhoven - alblasserdam (rs),UNCOVERED
55451327,Schoonhoven - Dordrecht 32km (ferry Alblasserdam) ENG 2026,schoonhoven - dordrecht (ferry alblasserdam),UNCOVERED
55451324,Schoonhoven - Kinderdijk - Dordrecht 39 km (ferry Papendrecht) ENG 2026,schoonhoven - kinderdijk - dordrecht (ferry papendrecht),UNCOVERED
53518093,Schoonhoven - Kinderdijk - Dordrecht 38 km ENG 2026 (X),schoonhoven - kinderdijk - dordrecht (x),UNCOVERED
53844938,Schoonhoven - Kinderdijk - Dordrecht 38 km ENG 2026 (X),schoonhoven - kinderdijk - dordrecht (x),UNCOVERED
55676774,Schoonhoven - Kinderdijk - Dordrecht 38 km ENG 2026 (X) (aufgezeichnet),schoonhoven - kinderdijk - dordrecht (x) (aufgezeichnet),UNCOVERED
54305485,Schoonhoven - Utrecht 44 km ENG 2026,schoonhoven - utrecht,UNCOVERED
55724552,"Schoonhoven - Utrecht (city centre, mill lunch) 49km ENG 2026","schoonhoven - utrecht (city centre, mill lunch)",UNCOVERED
55452016,Schoonhoven - Utrecht (lunch Nieuw Vogelenzang) 44km ENG 2026,schoonhoven - utrecht (lunch nieuw vogelenzang),UNCOVERED
55376540,Schoonhoven - Utrecht (lunch swimmingpool) 45km ENG 2026,schoonhoven - utrecht (lunch swimmingpool),UNCOVERED
54360775,Schoonhoven - Utrecht 42 km ENG 2026 (white label),schoonhoven - utrecht (white label),UNCOVERED
55601952,Schoonhoven - Utrecht city centre 50 km ENG 2026,schoonhoven - utrecht city centre,UNCOVERED
55929835,Schoonhoven - Utrecht city centre (lunch at swimmingpool)50 km ENG 2026,schoonhoven - utrecht city centre (lunch at swimmingpool),UNCOVERED
55376534,Schoonhoven - Utrecht city centre 49km ENG (Mill lunch),schoonhoven - utrecht city centre (mill lunch),UNCOVERED
54660306,Schoorl -Alkmaar - Volendam 46km ENG,schoorl -alkmaar - volendam,UNCOVERED
55859885,Schweinfurt - Haßfurt - Bamberg 64km ENG 2026,schweinfurt - haßfurt - bamberg,UNCOVERED
49689224,Schweinfurt – Kitzingen 60 km ENG 2026,schweinfurt – kitzingen,UNCOVERED
54401476,Schweinfurt – Marktbreit 68 km ENG 2026,schweinfurt – marktbreit,UNCOVERED
55804403,Sens - Villeneuve sur Yonne 53km ENG 2026 (T),sens - villeneuve sur yonne (t),UNCOVERED
34340189,Sens - Villeneuve-sur-Yonne 54 km ENG 2026,sens - villeneuve-sur-yonne,UNCOVERED
39413121,Sens - Villeneuve-sur-Yonne 30 km ENG 2026,sens - villeneuve-sur-yonne,UNCOVERED
51537811,Sens - Villeneuve-sur-Yonne 44 km ENG 2026,sens - villeneuve-sur-yonne,UNCOVERED
41612579,Sint Maartensvlotbrug - Den Helder (via Anna Paulowna) 34 km ENG 2026,sint maartensvlotbrug - den helder (via anna paulowna),UNCOVERED
53522513,Sneek - Franeker (via Grou) 50 km ENG 2026,sneek - franeker (via grou),UNCOVERED
53520465,Sneek - Lemmer 42 km ENG 2026,sneek - lemmer,UNCOVERED
53518625,Sneek - Lemmer 50 km (via Heeg) ENG 2026,sneek - lemmer (via heeg),UNCOVERED
34632954,Sneek - Stavoren 52 km ENG 2026,sneek - stavoren,UNCOVERED
34640900,Sneek - Stavoren 38 km ENG 2026,sneek - stavoren,UNCOVERED
54175468,Soissons - Compiègne 46 km ENG 2026,soissons - compiègne,UNCOVERED
54360732,Spaarndam - Haarlem (city) 14 km ENG 2026 (white label),spaarndam - haarlem (city) (white label),UNCOVERED
54360731,"Spaarndam - Haarlem (city) 8,3 km ENG 2026 (white label)","spaarndam - haarlem (city) , (white label)",UNCOVERED
53331582,Spaarndam - Haarlem (Spaarndamseweg) 16 km ENG 2026,spaarndam - haarlem (spaarndamseweg),UNCOVERED
54360768,Spaarndam - Haarlem (Spaarndamseweg) 16 km ENG 2026 (white label),spaarndam - haarlem (spaarndamseweg) (white label),UNCOVERED
54360767,"Spaarndam - Haarlem (Spaarndamseweg) 6,7 km ENG 2026 (white label)","spaarndam - haarlem (spaarndamseweg) , (white label)",UNCOVERED
54074383,Spannenburg-Lemmer 33km ENG 2026,spannenburg-lemmer,UNCOVERED
54074453,Spannenburg-Lemmer 41km ENG 2026,spannenburg-lemmer,UNCOVERED
45160453,Spijkerboor - Alkmaar 41 km ENG 2026,spijkerboor - alkmaar,UNCOVERED
45160494,Spijkerboor - Alkmaar 30 km ENG 2026,spijkerboor - alkmaar,UNCOVERED
55941210,St. Amands - Bazel - Antwerp (via waterbus) 24 km ENG 2026,st. amands - bazel - antwerp (via waterbus),UNCOVERED
55695421,St. Amands - Gent (city) 39km ENG 2026,st. amands - gent (city),UNCOVERED
55930257,Stammheim – Marktbreit 45 km ENG 2026,stammheim – marktbreit,UNCOVERED
54221108,Stavoren (rondrit) 42 km ENG 2026,stavoren (rondrit),UNCOVERED
38627338,Stavoren - Lemmer 43 km ENG 2025,stavoren - lemmer,UNCOVERED
55103633,Stavoren loop (via Starnuman bossen) 50km ENG,stavoren loop (via starnuman bossen),UNCOVERED
54691769,Tarascon - Arles 19km ENG 2026,tarascon - arles,UNCOVERED
55616450,Tarascon - Arles 20km ENG,tarascon - arles,UNCOVERED
54691713,Tarascon - Pont du Gard loop 45km ENG,tarascon - pont du gard loop,UNCOVERED
55616449,Tarascon - Pont du Gard loop 45km ENG,tarascon - pont du gard loop,UNCOVERED
53702374,Terneuzen - Antwerp 64 km ENG 2026,terneuzen - antwerp,UNCOVERED
53702377,Terneuzen - Antwerp (Waterbus) 54 km ENG 2026,terneuzen - antwerp (waterbus),UNCOVERED
53702361,Terneuzen - Antwerpen 58 km ENG 2026,terneuzen - antwerpen,UNCOVERED
52280245,Terneuzen - Gent (city) 49 km ENG 2026,terneuzen - gent (city),UNCOVERED
36951022,Terneuzen - Sas van Gent 39 km ENG 2026,terneuzen - sas van gent,UNCOVERED
36951031,Terneuzen  - Sas van Gent 55 km ENG 2026,terneuzen - sas van gent,UNCOVERED
49067297,"Test ride: Alkmaar 6,4 km ENG 2026","test ride: alkmaar ,",UNCOVERED
54482861,Test ride: Amsterdam (Minerva) 20 km ENG 2026,test ride: amsterdam (minerva),UNCOVERED
50074408,Test ride: Amsterdam (Oosterdok) 13 km ENG 2026,test ride: amsterdam (oosterdok),UNCOVERED
31535161,"Test ride: Amsterdam (Oosterdok) 4,8 km ENG 2026","test ride: amsterdam (oosterdok) ,",UNCOVERED
51552649,Test ride: Auxerre 13 km ENG 2026,test ride: auxerre,UNCOVERED
53497009,Test ride: Auxerre 13 km ENG 2026 (traced),test ride: auxerre (traced),UNCOVERED
39498686,"Test ride: Auxerre 2,3 km ENG 2026","test ride: auxerre ,",UNCOVERED
53784063,Test ride: Haarlem 11 km ENG 2026,test ride: haarlem,UNCOVERED
53766337,"Test ride: Haarlem 5,1 km ENG 2026","test ride: haarlem ,",UNCOVERED
49611999,"Test ride: Hoorn 6,9 km ENG 2025","test ride: hoorn ,",UNCOVERED
44222066,"Test ride: Metz 7,6 km ENG 2026","test ride: metz ,",UNCOVERED
50680179,"Test ride: Utrecht 5,7 km ENG 2026","test ride: utrecht ,",UNCOVERED
34823325,"Test ride: Vianen 6,9 km ENG 2026","test ride: vianen ,",UNCOVERED
31432238,"Test ride: Volendam 6,5 km ENG 2026","test ride: volendam ,",UNCOVERED
24380905,Test ride: Weesp 11 km ENG 2026,test ride: weesp,UNCOVERED
35060542,Test ride: Zaandam (Westzaan) 17 km ENG 2026,test ride: zaandam (westzaan),UNCOVERED
53475086,Test ride: Zaandam (Zaanse Schans) 11 km ENG 2026,test ride: zaandam (zaanse schans),UNCOVERED
54536292,Test rit: Beverwijk 20km ENG,test rit: beverwijk,UNCOVERED
55776998,Testride Montargis (Lac de Chalette) 8km ENG 2026,testride montargis (lac chalette),UNCOVERED
55804406,Testride: Moret 12km ENG 2026 (T),testride: moret (t),UNCOVERED
54420603,Texel (loop ferry) 43 km ENG 2026 reverse,texel (loop ferry) reverse,UNCOVERED
54420615,Texel (loop ferry) 49 km ENG 2026 reverse,texel (loop ferry) reverse,UNCOVERED
54420629,Texel (loop ferry) 51 km ENG 2026 reverse,texel (loop ferry) reverse,UNCOVERED
55326862,Tholen - Kreekrak 21km ENG 2026,tholen - kreekrak,UNCOVERED
53491555,Tholen - Kreekrak (east) 30 km ENG 2026 (X),tholen - kreekrak (east) (x),UNCOVERED
54907306,Thorn - Venlo 55 km ENG 2026,thorn - venlo,UNCOVERED
54907226,Thorn - Venlo  (via Roermond) 54 km ENG 2026,thorn - venlo (via roermond),UNCOVERED
55205490,Tiel - Geldermalsen - Leerdam - Gorinchem 59 km ENG 2026,tiel - geldermalsen - leerdam - gorinchem,UNCOVERED
55205353,Tiel - langs de Waal - Gorinchem 52km ENG 2026,tiel - langs waal - gorinchem,UNCOVERED
54748930,Tournon - Le Pouzin EV17 56km ENG,tournon - le pouzin ev17,UNCOVERED
55616446,Tournon - Le Pouzin EV17 56km ENG,tournon - le pouzin ev17,UNCOVERED
55617427,Tournon-sur-Rhône – Chavanay 50km ENG 2026,tournon-sur-rhône – chavanay,UNCOVERED
31320981,Treis-Karden - Winningen (via Burg Eltz) 34 km ENG 2026,treis-karden - winningen (via burg eltz),UNCOVERED
50755585,Trier (centre) - Saarburg (via Igel) 35 km ENG 2026,trier (centre) - saarburg (via igel),UNCOVERED
50755641,Trier (Ostkai / Pfalzel)  - Saarburg 38 km ENG 2026,trier (ostkai / pfalzel) - saarburg,UNCOVERED
50554172,Tulln - Krems 47 km/28 mi ENG 2026,tulln - krems / mi,UNCOVERED
54153254,Uithoorn - Royal Flora (loop) 11 km ENG 2026,uithoorn - royal flora (loop),UNCOVERED
54360774,Uithoorn - Royal Flora (loop) 12 km ENG 2026 (white label),uithoorn - royal flora (loop) (white label),UNCOVERED
49761967,Utrecht - Breukelen 19km ENG 2026,utrecht - breukelen,UNCOVERED
56137918,Utrecht - Wageningen (via Utrechtse HR) 55km ENG 2026,utrecht - wageningen (via utrechtse hr),UNCOVERED
43756613,Ven Island 17 km ENG 2026,ven island,UNCOVERED
54994964,Venlo - Cuijk 66 km ENG 2026,venlo - cuijk,UNCOVERED
55581405,Venlo - Cuijk 62km ENG 2026,venlo - cuijk,UNCOVERED
55216744,Venlo - Roermond 50 km ENG 2026,venlo - roermond,UNCOVERED
55583000,Venlo - Sambeek 51 km ENG 2026,venlo - sambeek,UNCOVERED
55585197,Venlo - Sambeek 46km ENG 2026,venlo - sambeek,UNCOVERED
25208801,Vianen - Gorinchem 42 km ENG 2026,vianen - gorinchem,UNCOVERED
34340053,Villeneuve-sur-Yonne - Joigny 47 km ENG 2026,villeneuve-sur-yonne - joigny,UNCOVERED
53491986,Villeneuve-sur-Yonne - Joigny (hilly) 44 km ENG 2026,villeneuve-sur-yonne - joigny (hilly),UNCOVERED
55804381,Villeneuve-sur-Yonne - Joigny 46km ENG 2026 (T),villeneuve-sur-yonne - joigny (t),UNCOVERED
55617235,Viviers – La Voulte-sur-Rhône – Tournon-sur-Rhône 66km ENG,viviers – la voulte-sur-rhône – tournon-sur-rhône,UNCOVERED
54646549,Volendam - Alkmaar 45km ENG,volendam - alkmaar,UNCOVERED
32295572,Volendam - Amsterdam (Minerva) (via Marken) 51 km ENG 2026 (N),volendam - amsterdam (minerva) (via marken) (n),UNCOVERED
38226614,Volendam - Amsterdam (Oosterdok) 27 km ENG 2026,volendam - amsterdam (oosterdok),UNCOVERED
31427127,Volendam - Hoorn 24 km ENG 2026,volendam - hoorn,UNCOVERED
52061692,Volendam - Hoorn (via Katwoude) 40 km ENG 2025 ,volendam - hoorn (via katwoude),UNCOVERED
49133045,Volendam - Zaanse Schans 48 km ENG 2026,volendam - zaanse schans,UNCOVERED
48396638,Vollenhove - Schokkerhaven (via Kamperland) 49 km ENG 2026,vollenhove - schokkerhaven (via kamperland),UNCOVERED
53490842,Vreeswijk - Kinderdijk - Schoonhoven - Dordrecht km ENG 2026,vreeswijk - kinderdijk - schoonhoven - dordrecht km,UNCOVERED
19010881,Vrouwenakker - Royal Flora - loop 14 km ENG 2026,vrouwenakker - royal flora - loop,UNCOVERED
56169267,Wageningen (loop) 35km ENG 2026,wageningen (loop),UNCOVERED
55205340,Wageningen - Amerongen - Tiel 53km ENG 2026,wageningen - amerongen - tiel,UNCOVERED
54768516,Wageningen - Arnhem 29 km ENG 2026,wageningen - arnhem,UNCOVERED
55205316,Wageningen - Tiel 45 km ENG 2026,wageningen - tiel,UNCOVERED
56137418,Wageningen - Wijk bij Duurstede 30km ENG 2026,wageningen - wijk bij duurstede,UNCOVERED
56137470,Wageningen - Wijk bij Duurstede (Gravel/bospad)(via heuvelrug) 46km ENG 2026,wageningen - wijk bij duurstede (gravel/bospad)(via heuvelrug),UNCOVERED
54796446,"Waterbus - Rotterdam (Ooster/Boompjes kade)  1,8 km / 1,1 mi ENG 2026","waterbus - rotterdam (ooster/boompjes kade) , / , mi",UNCOVERED
24380902,Weesp - Utrecht (Keulsekade) 45 km ENG 2026,weesp - utrecht (keulsekade),UNCOVERED
55205395,Werkendam - Biesbosch - Heusden 60 km ENG 2026,werkendam - biesbosch - heusden,UNCOVERED
55205386,Werkendam - Biesbosch - Heusden kort 53 km ENG 2026,werkendam - biesbosch - heusden kort,UNCOVERED
49968024,Wertheim - Freudenberg 27 km ENG 2026,wertheim - freudenberg,UNCOVERED
54366999,Wertheim - Freudenberg - Miltenberg 46 km ENG 2026,wertheim - freudenberg - miltenberg,UNCOVERED
55925393,Wertheim - Marktheidenfeld 23km ENG 2026,wertheim - marktheidenfeld,UNCOVERED
19355087,Wesel - Duisburg 40 km ENG 2026,wesel - duisburg,UNCOVERED
54768504,Wesel - Duisburg ENG 2026,wesel - duisburg,UNCOVERED
54768512,Wesel - Ruhrort/Duisburg 47 km ENG 2026,wesel - ruhrort/duisburg,UNCOVERED
29014327,Wijhe - Kampen (via Heerde / Hattem / Zwolle) 58 km ENG 2026,wijhe - kampen (via heerde / hattem / zwolle),UNCOVERED
32187675,Wijhe - Kampen (via Heerde / Hattem) 48 km ENG 2026,wijhe - kampen (via heerde / hattem),UNCOVERED
56138858,Wijk bij Duurstede - Wageningen 30km ENG 2026,wijk bij duurstede - wageningen,UNCOVERED
56140090,Wijk bij Duurstede - Wageningen (Gravel/bospad)(via heuvelrug) 44km ENG 2026,wijk bij duurstede - wageningen (gravel/bospad)(via heuvelrug),UNCOVERED
44992220,Willemstad - Tholen 36 km ENG 2026 (RS),willemstad - tholen (rs),UNCOVERED
26533538,Willemstad - Tholen (via Oud Vossemeer) 45 km ENG 2026,willemstad - tholen (via oud vossemeer),UNCOVERED
49428393,Winningen - Koblenz 11 km ENG 2026,winningen - koblenz,UNCOVERED
55487411,Winningen - Koblenz 11 km ENG 2026,winningen - koblenz,UNCOVERED
55924765,Winningen - Koblenz 11 km ENG 2026 (traced),winningen - koblenz (traced),UNCOVERED
55205179,Wormerveer - Zaanse Schans - Amsterdam (Buiksloot/tolhuis) 40 km ENG 2026,wormerveer - zaanse schans - amsterdam (buiksloot/tolhuis),UNCOVERED
55205213,Wormerveer - Zaanse Schans - Amsterdam (buiksloot/tolhuis) 48 km ENG 2026,wormerveer - zaanse schans - amsterdam (buiksloot/tolhuis),UNCOVERED
54342956,Wurzburg - Karlstadt - Lohr 59km ENG 2026,wurzburg - karlstadt - lohr,UNCOVERED
50087339,Zaandam  - 't Twiske (loop) 25 km ENG 2026,zaandam - 't twiske (loop),UNCOVERED
49227765,Zaandam - Alkmaar 45 km ENG 2026 (N),zaandam - alkmaar (n),UNCOVERED
31572269,Zaandam - Assendelft (loop) 24 km ENG 2026,zaandam - assendelft (loop),UNCOVERED
26772898,Zaandam - Haarlem (Spaarndamseweg) 33 km ENG 2026,zaandam - haarlem (spaarndamseweg),UNCOVERED
55498048,Zaandam - Hoorn 41km ENG (via Neck),zaandam - hoorn (via neck),UNCOVERED
55498736,Zaandam - Hoorn 41km ENG (via Neck),zaandam - hoorn (via neck),UNCOVERED
42897235,Zaandam - Purmerend - Hoorn ENG 2023,zaandam - purmerend - hoorn,UNCOVERED
27316581,Zaandam - Waterland (loop) 47 km ENG 2026,zaandam - waterland (loop),UNCOVERED
54500498,Zaandam - Zaanse Schans - Alkmaar (via Egmond & Bollen) 49 km ENG 2026,zaandam - zaanse schans - alkmaar (via egmond & bollen),UNCOVERED
54360750,Zaandam - Zaanse Schans - Alkmaar (via Egmond) 50 km ENG 2026 (white label),zaandam - zaanse schans - alkmaar (via egmond) (white label),UNCOVERED
26537161,Zaandam - Zaanse Schans - Alkmaar (via Heiloo) 39 km ENG 2026,zaandam - zaanse schans - alkmaar (via heiloo),UNCOVERED
54360749,Zaandam - Zaanse Schans - Alkmaar (via Heiloo) 39 km ENG 2026 (white label),zaandam - zaanse schans - alkmaar (via heiloo) (white label),UNCOVERED
53536917,Zaandam - Zaanse Schans - Alkmaar (via Schermer) 48 km (before 15 April) ENG 2026,zaandam - zaanse schans - alkmaar (via schermer) (before april),UNCOVERED
54360751,Zaandam - Zaanse Schans - Alkmaar (via Schermer) 48 km (before 15 April) ENG 2026 (white label),zaandam - zaanse schans - alkmaar (via schermer) (before april) (white label),UNCOVERED
54360752,Zaandam - Zaanse Schans - Alkmaar (via Schermer) 45 km ENG 2026 (white label),zaandam - zaanse schans - alkmaar (via schermer) (white label),UNCOVERED
53536593,Zaanse Schans - Alkmaar (via Egmond) 44 km ENG 2026,zaanse schans - alkmaar (via egmond),UNCOVERED
54360754,Zaanse Schans - Alkmaar (via Egmond) 44 km ENG 2026 (white label),zaanse schans - alkmaar (via egmond) (white label),UNCOVERED
53536590,Zaanse Schans - Alkmaar (via Heiloo) 36 km ENG 2026,zaanse schans - alkmaar (via heiloo),UNCOVERED
54360753,Zaanse Schans - Alkmaar (via Heiloo) 34 km ENG 2026 (white label),zaanse schans - alkmaar (via heiloo) (white label),UNCOVERED
54564673,Zaanse Schans - Amsterdam (Oosterdok) 37 km ENG 2026,zaanse schans - amsterdam (oosterdok),UNCOVERED
54564756,Zaanse Schans - Amsterdam (Oosterdok) 42 km ENG 2026,zaanse schans - amsterdam (oosterdok),UNCOVERED
54564948,Zaanse Schans - Amsterdam (Oosterdok) 31 km ENG 2026,zaanse schans - amsterdam (oosterdok),UNCOVERED
54723050,Zaanse Schans - Minervahaven ENG,zaanse schans - minervahaven,UNCOVERED
49206713,Zapuntel - Molat 9 km ENG 2026,zapuntel - molat,UNCOVERED
55924753,Zell (loop via Kinheim & Traben-Trarbach) 59 km ENG 2025 (traced),zell (loop via kinheim & traben-trarbach) (traced),UNCOVERED
55924822,Zell (loop via Kinheim & Traben-Trarbach) 59 km ENG 2025 (traced) (traced),zell (loop via kinheim & traben-trarbach) (traced) (traced),UNCOVERED
55924746,Zell - Bernkastel-Kues 44 km ENG 2026 (traced),zell - bernkastel-kues (traced),UNCOVERED
55924748,Zell - Cochem 37 km ENG 2026 (traced),zell - cochem (traced),UNCOVERED
35202201,Zons - Cologne 29 km ENG 2026,zons - cologne,UNCOVERED
54727587,Zwanenburg - Zaanse schans 45 km ENG 2026,zwanenburg - zaanse schans,UNCOVERED
55225396,Zwolle - Genemuiden - Kampen 36 km ENG 2026,zwolle - genemuiden - kampen,UNCOVERED
55226447,Zwolle - Zwartsluis - Kampen 54km ENG 2026,zwolle - zwartsluis - kampen,UNCOVERED
55381711,Épénancourt - Pont-l'Évêque (via Ham) 55 km ENG 2026,épénancourt - pont-l'évêque (via ham),UNCOVERED
26769824,Alphen a/d Rijn - Kudelstaart 27 km ENG 2026,alphen a/d rijn - kudelstaart,covered_by_sibling
54152898,Alphen a/d Rijn - Uithoorn 37 km ENG 2026,alphen a/d rijn - uithoorn,covered_by_sibling
54360746,Amsterdam (Buiksloterweg) - Zaanse Schans 37 km ENG 2026 (white label),amsterdam (buiksloterweg) - zaanse schans (white label),covered_by_sibling
53839238,Amsterdam (Hoxten) - Naarden - Diemen ENG 2025,amsterdam (hoxten) - naarden - diemen,covered_by_sibling
53844937,Amsterdam (Hoxten) - Naarden - Diemen ENG 2025,amsterdam (hoxten) - naarden - diemen,covered_by_sibling
55138425,Amsterdam (Hoxton) - Breukelen 36 km ENG 2026,amsterdam (hoxton) - breukelen,covered_by_sibling
55140588,Amsterdam (Hoxton) - Breukelen 35 km ENG 2026,amsterdam (hoxton) - breukelen,covered_by_sibling
55140931,Amsterdam (Hoxton) - Breukelen 41 km ENG 2026,amsterdam (hoxton) - breukelen,covered_by_sibling
55191934,Amsterdam (Hoxton) - Breukelen 38km ENG 2026,amsterdam (hoxton) - breukelen,covered_by_sibling
42508167,Amsterdam (Minerva) - Haarlem (loop) 50 km ENG 2026,amsterdam (minerva) - haarlem (loop),covered_by_sibling
55469680,Amsterdam (Minerva) - Haarlem (loop) 50 km ENG 2026,amsterdam (minerva) - haarlem (loop),covered_by_sibling
51081238,Amsterdam (Minerva) - Waterland (loop) 55 km ENG 2026,amsterdam (minerva) - waterland (loop),covered_by_sibling
55695442,Antwerpen - St. Amands  (Temse Vita Scheldebad) 39km ENG 2026,antwerpen - st. amands (temse vita scheldebad),covered_by_sibling
55551836,Aschaffenburg - Freudenberg 54km ENG 2026,aschaffenburg - freudenberg,covered_by_sibling
32069739,Auxerre - Joigny 50 km ENG 2026,auxerre - joigny,covered_by_sibling
31705543,Bosrandbrug - Amsterdam (Oosterdok) 23 km ENG 2026,bosrandbrug - amsterdam (oosterdok),covered_by_sibling
55819916,Bosrandbrug - Amsterdam (Veemkade) 36 km ENG 2026,bosrandbrug - amsterdam (veemkade),covered_by_sibling
55377858,Breukelen - Amsterdam 34 km ENG 2026,breukelen - amsterdam,covered_by_sibling
55695391,Bruges - Blankenberge (loop) 50km ENG 2026,bruges - blankenberge (loop),covered_by_sibling
53844945,Bruges - Blankenberge loop 55 km ENG 2025,bruges - blankenberge loop,covered_by_sibling
55695412,Bruges - Damme 36km ENG 2026,bruges - damme,covered_by_sibling
50032621,Comines - Kortrijk - Harelbeke 46 km ENG 2026,comines - kortrijk - harelbeke,covered_by_sibling
53899220,Comines - Kortrijk - Harelbeke 46 km ENG 2026,comines - kortrijk - harelbeke,covered_by_sibling
50952514,Copenhagen - Helsingør 48 km ENG 2026,copenhagen - helsingør,covered_by_sibling
53844943,Gent (Evergem) - Bruges (via Bulskampveld) 52 km ENG 2026,gent (evergem) - bruges (via bulskampveld),covered_by_sibling
54360765,Haarlem (Spaarndamseweg) - Keukenhof - Oude Wetering 37 km ENG 2026 (white label),haarlem (spaarndamseweg) - keukenhof - oude wetering (white label),covered_by_sibling
53520134,Harlingen - Kornwerderzand 39 km ENG 2026,harlingen - kornwerderzand,covered_by_sibling
53522464,Harlingen - Kornwerderzand 25 km ENG 2026,harlingen - kornwerderzand,covered_by_sibling
55187325,Harlingen - Kornwerderzand 27km ENG 2026,harlingen - kornwerderzand,covered_by_sibling
55187328,Harlingen - Kornwerderzand 41km ENG 2026,harlingen - kornwerderzand,covered_by_sibling
49322976,Helsingborg - Landskrona 27 km ENG 2026,helsingborg - landskrona,covered_by_sibling
54993996,Hoorn - Enkhuizen (via Medemblik) 51km ENG 2026,hoorn - enkhuizen (via medemblik),covered_by_sibling
55645515,Kitzingen - Schweinfurt 50 km ENG 2026,kitzingen - schweinfurt,covered_by_sibling
55376552,Kreekrak - Tholen 29km ENG 2026,kreekrak - tholen,covered_by_sibling
53451897,La Ferte - Meaux 52 km ENG 2026,la ferte - meaux,covered_by_sibling
53657634,Lehmen - Kobern - Winningen - Koblenz 21 km ENG 2025,lehmen - kobern - winningen - koblenz,covered_by_sibling
53519187,Lemmer - Sneek 49 km ENG 2026,lemmer - sneek,covered_by_sibling
53519193,Lemmer - Sneek 41 km ENG 2026,lemmer - sneek,covered_by_sibling
53520511,Lemmer - Sneek 46 km ENG 2026,lemmer - sneek,covered_by_sibling
54993968,Lemmer - Sneek 46 km ENG 2026,lemmer - sneek,covered_by_sibling
55024662,Lemmer - Sneek 39 km ENG 2026,lemmer - sneek,covered_by_sibling
49296004,Long - Abbeville 48 km ENG 2026,long - abbeville,covered_by_sibling
53899249,Long - Abbeville 48 km ENG 2026,long - abbeville,covered_by_sibling
19578005,Makkum - Stavoren 30 km ENG 2026,makkum - stavoren,covered_by_sibling
49463527,Medemblik (loop) 41 km ENG 2026,medemblik (loop),covered_by_sibling
48122195,Melun (loop) 37 km ENG 2026,melun (loop),covered_by_sibling
56135832,Melun (loop) 43km ENG 2026,melun (loop),covered_by_sibling
31558384,Nemours - Neronville 38 km ENG 2026,nemours - neronville,covered_by_sibling
28073200,Neronville - Montargis 31 km ENG 2026,neronville - montargis,covered_by_sibling
31582387,Neronville - Montargis 55 km ENG 2026,neronville - montargis,covered_by_sibling
26525041,Oberwesel - Rüdesheim 26 km ENG 2026,oberwesel - rüdesheim,covered_by_sibling
55582957,Roermond - Venlo 34 km ENG 2026,roermond - venlo,covered_by_sibling
53657628,Rüdesheim - Mainz 34 km ENG 2025,rüdesheim - mainz,covered_by_sibling
53657629,Rüdesheim - Mainz 39 km ENG 2026,rüdesheim - mainz,covered_by_sibling
49159629,Sankt Goar - Rüdesheim (via Bacharach & Bingen) 31 km ENG 2026,sankt goar - rüdesheim (via bacharach & bingen),covered_by_sibling
53576317,Sankt Goar - Rüdesheim (via Bacharach & Bingen) 31 km ENG 2026,sankt goar - rüdesheim (via bacharach & bingen),covered_by_sibling
53657627,Sankt Goar - Rüdesheim (via Bacharach & Bingen) 31 km ENG 2026,sankt goar - rüdesheim (via bacharach & bingen),covered_by_sibling
51571621,Sens - Pont-sur-Yonne 29 km ENG 2026,sens - pont-sur-yonne,covered_by_sibling
53522805,Sint Maartensvlotbrug - Alkmaar 29 km ENG 2026,sint maartensvlotbrug - alkmaar,covered_by_sibling
53522839,Sint Maartensvlotbrug - Alkmaar 37 km ENG 2026,sint maartensvlotbrug - alkmaar,covered_by_sibling
