route_id,name,stem,status
53814355,Mainz - Rüdesheim (entlang Fluss) 34 km DEU 2026,mainz - rüdesheim (entlang fluss),UNCOVERED
53814357,Mainz - Rüdesheim (über Kloster) 41 km DEU 2026,mainz - rüdesheim (über kloster),UNCOVERED
53814347,Mainz - Rüdesheim (über Weinregionen) 35 km DEU 2026,mainz - rüdesheim (über weinregionen),UNCOVERED
53657793,Mainz - Winningen - Burg Eltz - Treis - Karden (Via eltz) 40 km DEU 2025,mainz - winningen - burg eltz - treis - karden (via eltz),UNCOVERED
53684515,Malmö - Lund (Schleife) 43 km DEU 2026,malmö - lund (schleife),UNCOVERED
53684516,Malmö - Lund (Schleife) 44 km DEU 2026,malmö - lund (schleife),UNCOVERED
53683925,Medemblik (Schleife) 28 km DEU 2026,medemblik (schleife),UNCOVERED
53683929,Medemblik (Schleife) 41 km DEU 2026,medemblik (schleife),UNCOVERED
32407360,Medemblik - Enkhuizen (über die Küste) 39 km DEU 2025,medemblik - enkhuizen (über die küste),UNCOVERED
53718278,Medemblik - Enkhuizen (über die Küste) 24 km DEU 2026,medemblik - enkhuizen (über die küste),UNCOVERED
54551673,Medemblik - Enkhuizen (über Hoorn ) 52 km DEU 2026 (N),medemblik - enkhuizen (über hoorn ) (n),UNCOVERED
32407111,Medemblik - Enkhuizen (über Hoorn) 52 km DEU 2025,medemblik - enkhuizen (über hoorn),UNCOVERED
53683930,Medemblik - Enkhuizen (über Twisk) 40 km DEU 2026,medemblik - enkhuizen (über twisk),UNCOVERED
54393569,Medemblik - Enkhuizen (über Twisk) 39 km DEU 2026 (N),medemblik - enkhuizen (über twisk) (n),UNCOVERED
55989349,Melun - Evry 29 km DEU 2026,melun - evry,UNCOVERED
54906754,Mook - Grave - Mook 44 km DEU 2026,mook - grave - mook,UNCOVERED
54906270,Mook - Groesbeek - Arnhem 45km DEU 2026,mook - groesbeek - arnhem,UNCOVERED
54906723,Mook - Groesbeek - Arnhem 45km DEU 2026,mook - groesbeek - arnhem,UNCOVERED
55207100,Mook - Groesbeek - Arnhem 45km DEU 2026,mook - groesbeek - arnhem,UNCOVERED
55207121,Mook - Groesbeek - Nijmegen 34 km DEU 2026,mook - groesbeek - nijmegen,UNCOVERED
54906741,Mook - Kleve - Mook  58 km DEU 2026,mook - kleve - mook,UNCOVERED
54906798,Mook - Kranenburg (D) - Nijmegen - Arnhem 57km DEU 2026,mook - kranenburg (d) - nijmegen - arnhem,UNCOVERED
55207111,Mook - Kranenburg (D) - Nijmegen - Arnhem 55km DEU 2026,mook - kranenburg (d) - nijmegen - arnhem,UNCOVERED
55207132,Mook - Kranenburg (D) - Nijmegen vlak 50 km DEU 2026,mook - kranenburg (d) - nijmegen vlak,UNCOVERED
54906615,Mook - Venlo 69 km DEU 2026,mook - venlo,UNCOVERED
55989290,Moret - Melun (via Barbizon) 47km DEU 2026,moret - melun (via barbizon),UNCOVERED
55990247,Moret - Nemours  49 km DEU 2026,moret - nemours,UNCOVERED
55990346,Moret - Nemours 38 km DEU 2026,moret - nemours,UNCOVERED
31575981,Nemours - Moret 31 km DEU 2026,nemours - moret,UNCOVERED
55989412,Nemours - Moret 43 km DEU 2026,nemours - moret,UNCOVERED
55989120,Nemours - Moret (via Fontainebleau) 32km DEU 2026,nemours - moret (via fontainebleau),UNCOVERED
55989185,Nemours - Moret (via Fontainebleau) 54 km DEU 2026,nemours - moret (via fontainebleau),UNCOVERED
55988959,Neronville - Nemours 29 km DEU 2026,neronville - nemours,UNCOVERED
55988993,Neronville - Nemours 45 km DEU 2026,neronville - nemours,UNCOVERED
55567875,Nierlahnstein - Bad Breisig 42km DEU 2026,nierlahnstein - bad breisig,UNCOVERED
54674985,Nieuwpoort - Oudewater - Utrecht 46 km / 28 mi DEU 2026,nieuwpoort - oudewater - utrecht / mi,UNCOVERED
54591898,Nieuwpoort - Utrecht 44 km DEU 2026,nieuwpoort - utrecht,UNCOVERED
55207549,Nijmegen - Doornenburg - Arnhem 45km DEU 2026,nijmegen - doornenburg - arnhem,UNCOVERED
55207536,Nijmegen - Tolkamer - Arnhem 55km DEU 2026,nijmegen - tolkamer - arnhem,UNCOVERED
53668177,Oude Wetering - Amsterdam (Nieuwe Meer) 28 km DEU 2026,oude wetering - amsterdam (nieuwe meer),UNCOVERED
41450692,Oudenaarde - Astene - Ghent (City) 49 km DEU 2023,oudenaarde - astene - ghent (city),UNCOVERED
32038058,Oudenaarde - Gavere - Ghent (CIty) 45 km DEU 2023,oudenaarde - gavere - ghent (city),UNCOVERED
53665488,Purmerend - Alkmaar (über Egmond) 51 km DEU 2026,purmerend - alkmaar (über egmond),UNCOVERED
53665486,Purmerend - Alkmaar (über Heiloo) 37 km DEU 2026,purmerend - alkmaar (über heiloo),UNCOVERED
53805734,Remich - Saarburg (entlang Fluss) 48 km DEU 2026,remich - saarburg (entlang fluss),UNCOVERED
53805735,Remich - Saarburg (über Mannebach) 40 km DEU 2026,remich - saarburg (über mannebach),UNCOVERED
53805737,Remich - Saarburg (über Saarschleife) 35 km DEU 2026,remich - saarburg (über saarschleife),UNCOVERED
53668493,Roermond - Arcen 49 km DEU 2026,roermond - arcen,UNCOVERED
53668537,Roermond - Schipperskerk 39 km DEU 2026,roermond - schipperskerk,UNCOVERED
53665226,"Rotterdam (Coolhaven) - Waterbus 3,0 km DEU 2026","rotterdam (coolhaven) - waterbus ,",UNCOVERED
55895625,Rotterdam - Delft - Leiden (Coolhaven) 44km DEU 2026,rotterdam - delft - leiden (coolhaven),UNCOVERED
26920955,Rotterdam - Delft - Rotterdam 49 km DEU 2026,rotterdam - delft - rotterdam,UNCOVERED
55696281,Rotterdam - Delft - Rotterdam 49km DEU 2026,rotterdam - delft - rotterdam,UNCOVERED
54647970,Rotterdam - Kinderdijk - Gouda - Nieuwpoort 58km DEU,rotterdam - kinderdijk - gouda - nieuwpoort,UNCOVERED
54646632,Rotterdam - Kinderdijk - Nieuwpoort 43 km DEU 2026,rotterdam - kinderdijk - nieuwpoort,UNCOVERED
26920967,Rotterdam - Kinderdijk - Schoonhoven 44 km DEU 2026,rotterdam - kinderdijk - schoonhoven,UNCOVERED
26920964,Rotterdam - Kinderdijk - Schoonhoven - Gouda 60 km DEU 2026,rotterdam - kinderdijk - schoonhoven - gouda,UNCOVERED
53994827,RS Tulip Day 7 - Alkmaar - De Rijp - Wormerveer - Amsterdam,rs tulip day - alkmaar - rijp - wormerveer - amsterdam,UNCOVERED
53994412,RS tulip day 7 - Alkmaar-de Rijp - Wormerveer - Amsterdam,rs tulip day - alkmaar- rijp - wormerveer - amsterdam,UNCOVERED
53994115,RS tulip day 7 - Alkmaar-de Rijp-Wormerveer-Amsterdam,rs tulip day - alkmaar- rijp-wormerveer-amsterdam,UNCOVERED
53684520,Rødvig - Køge 44 km DEU 2026,rødvig - køge,UNCOVERED
53814285,Rüdesheim - Mainz (über Weinregionen) 33 km DEU 2026,rüdesheim - mainz (über weinregionen),UNCOVERED
53814359,Rüdesheim - Sankt Goar 33 km DEU 2026,rüdesheim - sankt goar,UNCOVERED
53805802,Saarburg - Remich (entlang Fluss) 52 km DEU 2026,saarburg - remich (entlang fluss),UNCOVERED
53805800,Saarburg - Remich (über Mannebach) 44 km DEU 2026,saarburg - remich (über mannebach),UNCOVERED
53805797,Saarburg - Remich (üiber Saarschleife) 35 km DEU 2026,saarburg - remich (üiber saarschleife),UNCOVERED
53805738,Saarburg - Trier (Stadt) 28 km DEU 2026,saarburg - trier (stadt),UNCOVERED
53805739,Saarburg - Trier (Stadt) (über Igel) 34 km DEU 2026,saarburg - trier (stadt) (über igel),UNCOVERED
53814362,Sankt Goar - Koblenz 38 km DEU 2026,sankt goar - koblenz,UNCOVERED
53805793,Schengen - Metz 65 km DEU 2026,schengen - metz,UNCOVERED
53668539,Schipperskerk - Maastricht 47 km DEU 2026,schipperskerk - maastricht,UNCOVERED
53677311,Schokkerhaven - Elburg (über Kampen) 41 km DEU 2026,schokkerhaven - elburg (über kampen),UNCOVERED
53677349,Schokkerhaven - Vollenhove (über Kamperland) 49 km DEU 2026,schokkerhaven - vollenhove (über kamperland),UNCOVERED
53677353,Schokkerhaven - Vollenhove (über Schokland) 30 km DEU 2026,schokkerhaven - vollenhove (über schokland),UNCOVERED
55679925,Schoonhoven - Dordrecht (ferry Alblasserdam) 32km  DEU 2026,schoonhoven - dordrecht (ferry alblasserdam),UNCOVERED
55679939,Schoonhoven - Kinderdijk - Dordrecht  (ferry Papendrecht) 39km DEU 2026,schoonhoven - kinderdijk - dordrecht (ferry papendrecht),UNCOVERED
53851858,Schoonhoven - Kinderdijk - Dordrecht 38 km DEU 2026 (X),schoonhoven - kinderdijk - dordrecht (x),UNCOVERED
26903097,Schoonhoven - Utrecht 44km DEU 2026,schoonhoven - utrecht,UNCOVERED
54338009,Schoonhoven - Utrecht 42 km DEU 2026,schoonhoven - utrecht,UNCOVERED
55678212,Schoonhoven - Utrecht (Mittagessen im Nieuw Vogelenzang) 44km DEU 2026,schoonhoven - utrecht (mittagessen im nieuw vogelenzang),UNCOVERED
54660314,Schoorl - Alkmaar - Volendam 46km DEU,schoorl - alkmaar - volendam,UNCOVERED
53806299,Schweinfurt – Kitzingen 60 km DEU 2026,schweinfurt – kitzingen,UNCOVERED
53680659,Sint Maartensvlotbrug - Den Helder (über Anna Paulowna) 34 km DEU 2026,sint maartensvlotbrug - den helder (über anna paulowna),UNCOVERED
53680661,Sint Maartensvlotbrug - Den Helder (über die Küste) 27 km DEU 2026,sint maartensvlotbrug - den helder (über die küste),UNCOVERED
53684159,Sneek - Lemmer 42 km DEU 2026,sneek - lemmer,UNCOVERED
53684160,Sneek - Lemmer 50 km (über Heeg) DEU 2026,sneek - lemmer (über heeg),UNCOVERED
53684161,Sneek - Stavoren 38 km DEU 2026,sneek - stavoren,UNCOVERED
53684163,Sneek - Stavoren 52 km DEU 2026,sneek - stavoren,UNCOVERED
53668184,Spaarndam - Haarlem (Spaarndamseweg) 16 km DEU 2026,spaarndam - haarlem (spaarndamseweg),UNCOVERED
53665433,Spaarndam - Haarlem (Stadt) 14 km DEU 2026,spaarndam - haarlem (stadt),UNCOVERED
53665427,"Spaarndam - Haarlem (Stadt) 8,3 km DEU 2026","spaarndam - haarlem (stadt) ,",UNCOVERED
54074539,Spannenburg-Lemmer 33km DEU 2026,spannenburg-lemmer,UNCOVERED
54074586,Spannenburg-Lemmer 41km DEU 2026,spannenburg-lemmer,UNCOVERED
53677191,St. Amands - Antwerp (mit die waterbus) 30+8 km DEU 2026,st. amands - antwerp (mit die waterbus) +,UNCOVERED
55680183,St. Amands - Gent City 39km DEU 2026,st. amands - gent city,UNCOVERED
54393553,Stavoren (Schleife) 42 km DEU 2026 (N),stavoren (schleife) (n),UNCOVERED
54393556,Stavoren (Schleife) 55 km DEU 2026 (N),stavoren (schleife) (n),UNCOVERED
53684119,Stavoren - Lemmer 33 km DEU 2025,stavoren - lemmer,UNCOVERED
53684122,Stavoren - Lemmer 43 km DEU 2026,stavoren - lemmer,UNCOVERED
53684118,Stavoren - Makkum (über Bolsward) 49 km DEU 2026 Self Guided,stavoren - makkum (über bolsward) self guided,UNCOVERED
55103898,Stavoren loop (via Starnuman bossen) 50km DEU,stavoren loop (via starnuman bossen),UNCOVERED
53684030,Terschelling (Schleife) 37 DEU km 2026,terschelling (schleife),UNCOVERED
53684034,Terschelling (Schleife) 42 km DEU 2026,terschelling (schleife),UNCOVERED
54573959,Test ride: Amsterdam (Minerva) 20 km DEU 2026,test ride: amsterdam (minerva),UNCOVERED
54536501,Test rit: Beverwijk 20km DEU,test rit: beverwijk,UNCOVERED
53665195,Testfahrt: Amsterdam (Oosterdok) 13 km DEU 2026,testfahrt: amsterdam (oosterdok),UNCOVERED
39644582,"Testfahrt: Amsterdam (Oosterdok) 4,7 km DEU 2024","testfahrt: amsterdam (oosterdok) ,",UNCOVERED
53665190,"Testfahrt: Amsterdam (Oosterdok) 4,8 km DEU 2026","testfahrt: amsterdam (oosterdok) ,",UNCOVERED
53677215,Testfahrt: Bruges 11 km DEU 2026,testfahrt: bruges,UNCOVERED
26818222,Testfahrt: Brügge 11 km DEU 2025,testfahrt: brügge,UNCOVERED
54102297,Testfahrt: Haarlem 11 km DEU 2026,testfahrt: haarlem,UNCOVERED
53774060,"Testfahrt: Haarlem 5,1 km DEU 2026","testfahrt: haarlem ,",UNCOVERED
53668484,Testfahrt: Maastricht 12 km DEU 2026,testfahrt: maastricht,UNCOVERED
44568420,"Testfahrt: Metz 7,6 km DEU 2026","testfahrt: metz ,",UNCOVERED
53677022,"Testfahrt: Utrecht 5,7 km DEU 2026","testfahrt: utrecht ,",UNCOVERED
34823332,"Testfahrt: Vianen 6,9 km DEU 2025","testfahrt: vianen ,",UNCOVERED
53677019,"Testfahrt: Vianen 6,9 km DEU 2026","testfahrt: vianen ,",UNCOVERED
53683944,"Testfahrt: Volendam 6,5 km DEU 2026","testfahrt: volendam ,",UNCOVERED
53498159,Testfahrt: Weesp 11 km DEU 2026,testfahrt: weesp,UNCOVERED
49894891,Testfahrt: Zaandam 17 km DEU 2025,testfahrt: zaandam,UNCOVERED
53668156,Testfahrt: Zaandam (Westzaan) 17 km DEU 2026,testfahrt: zaandam (westzaan),UNCOVERED
53680504,Testfahrt: Zaandam (Zaanse Schans) 11 km DEU 2026,testfahrt: zaandam (zaanse schans),UNCOVERED
31432360,"Testfahrt: Zaanse Schans 8,4 km DEU 2025","testfahrt: zaanse schans ,",UNCOVERED
53680489,"Testfahrt: Zaanse Schans 8,4 km DEU 2026","testfahrt: zaanse schans ,",UNCOVERED
49681201,TestfahrtHoorn 7 km DEU 2025,testfahrthoorn,UNCOVERED
55989446,Testride Montargis (Lac de Chalette) 8km DEU 2026,testride montargis (lac chalette),UNCOVERED
32356030,Texel (Horntje Fähre vv) 51 km DEU 2025,texel (horntje fähre vv),UNCOVERED
53680638,Texel (Schleife Fähre) 52 km DEU 2026,texel (schleife fähre),UNCOVERED
53680640,Texel (Schleife Fähre) 49 km DEU 2026,texel (schleife fähre),UNCOVERED
53680641,Texel (Schleife Fähre) 43 km DEU 2026,texel (schleife fähre),UNCOVERED
54421208,Texel (Schleife Fähre) 52 km DEU 2026 reverse,texel (schleife fähre) reverse,UNCOVERED
54421223,Texel (Schleife Fähre) 49 km DEU 2026 reverse,texel (schleife fähre) reverse,UNCOVERED
54421229,Texel (Schleife Fähre) 43 km DEU 2026 reverse,texel (schleife fähre) reverse,UNCOVERED
53680628,Texel (Schleife Oudeschild) 50 km DEU 2026,texel (schleife oudeschild),UNCOVERED
53680633,Texel (Schleife Oudeschild) 42 km DEU 2026,texel (schleife oudeschild),UNCOVERED
53680631,Texel (Schleife Oudeschild) 50 km DEU 2026 reverse,texel (schleife oudeschild) reverse,UNCOVERED
53680635,Texel (Schleife Oudeschild) 42 km DEU 2026 reverse,texel (schleife oudeschild) reverse,UNCOVERED
53680626,"Texel (Schleife Oudeschild, full circle) 53 km DEU 2026","texel (schleife oudeschild, full circle)",UNCOVERED
56023658,Tholen - Kreekrak 21km DEU 2026,tholen - kreekrak,UNCOVERED
53677052,Tholen - Kreekrak (Ost) 23 km DEU 2026,tholen - kreekrak (ost),UNCOVERED
53677057,Tholen - Kreekrak (Ost) 32 km DEU 2026,tholen - kreekrak (ost),UNCOVERED
53677239,Tholen - Willemstad (über Oud Vossemeer) 45 km DEU 2026,tholen - willemstad (über oud vossemeer),UNCOVERED
53677241,Tholen - Willemstad (über Steenbergen) 42 km DEU 2026,tholen - willemstad (über steenbergen),UNCOVERED
54906545,Thorn - Venlo 55 km DEU 2026,thorn - venlo,UNCOVERED
54906381,Thorn - Venlo (via Roermond) 54 km DEU 2026,thorn - venlo (via roermond),UNCOVERED
55206912,Tiel - Geldermalsen - Leerdam - Gorinchem 59km DEU 2026,tiel - geldermalsen - leerdam - gorinchem,UNCOVERED
55206905,Tiel - langs de Waal - Gorinchem 52km DEU 2026,tiel - langs waal - gorinchem,UNCOVERED
34467647,Tiel - langs de Waal - Gorinchem 52km NLD 2026,tiel - langs waal - gorinchem nld,UNCOVERED
55204228,Tiel - langs de Waal - Gorinchem 52km NLD 2026,tiel - langs waal - gorinchem nld,UNCOVERED
53805804,Trier (Ostkai / Pfalzel)  - Saarburg 37 km DEU 2026,trier (ostkai / pfalzel) - saarburg,UNCOVERED
53805808,Trier (Stadt)  - Saarburg 29 km DEU 2026,trier (stadt) - saarburg,UNCOVERED
53805806,Trier (Stadt) - Saarburg (über Igel) 35 km DEU 2026,trier (stadt) - saarburg (über igel),UNCOVERED
54337815,Uithoorn - Royal Flora (Schleife) 11 km DEU 2026,uithoorn - royal flora (schleife),UNCOVERED
53684530,Ven Island 17 km DEU 2026,ven island,UNCOVERED
53668528,Vianen - Gorinchem 42 km DEU 2026,vianen - gorinchem,UNCOVERED
53677363,Volendam (Schleife) 48 km DEU 2026,volendam (schleife),UNCOVERED
53677367,Volendam (Schleife) 36 km DEU 2026,volendam (schleife),UNCOVERED
54800869,Volendam - Alkmaar 45km 2026 DEU,volendam - alkmaar,UNCOVERED
32407489,Volendam - Amsterdam (Minerva) (über Marken) 52 km DEU 2025,volendam - amsterdam (minerva) (über marken),UNCOVERED
54394016,Volendam - Amsterdam (Minerva) (über Marken) 51 km DEU 2026 (N),volendam - amsterdam (minerva) (über marken) (n),UNCOVERED
53683950,Volendam - Amsterdam (Oosterdok) 27 km DEU 2026,volendam - amsterdam (oosterdok),UNCOVERED
53683952,Volendam - Amsterdam (Oosterdok) (über Marken) 50 km DEU 2026,volendam - amsterdam (oosterdok) (über marken),UNCOVERED
53683943,Volendam - Hoorn 24 km DEU 2026,volendam - hoorn,UNCOVERED
54393688,Volendam - Hoorn (über Katwoude) 40 km DEU 2025,volendam - hoorn (über katwoude),UNCOVERED
49760598,Volendam - Zaanse Schans 48 km DEU 2025,volendam - zaanse schans,UNCOVERED
54393707,Volendam - Zaanse Schans 48 km DEU 2026 Q,volendam - zaanse schans q,UNCOVERED
53677313,Vollenhove - Schokkerhaven (über Kamperland) 49 km DEU 2026,vollenhove - schokkerhaven (über kamperland),UNCOVERED
53677314,Vollenhove - Schokkerhaven (über Schokland) 30 km DEU 2026,vollenhove - schokkerhaven (über schokland),UNCOVERED
55865395,Vreeswijk - Gouda 40km DEU 2026,vreeswijk - gouda,UNCOVERED
55206868,Wageningen - Amerongen - Tiel 53km DEU 2026,wageningen - amerongen - tiel,UNCOVERED
53668742,Wageningen - Arnhem (über Heteren & Airborne Museum) 27 km DEU 2026,wageningen - arnhem (über heteren & airborne museum),UNCOVERED
53668704,Wageningen - Arnhem (über Veluwe & Airborne museum) 37 km DEU 2026,wageningen - arnhem (über veluwe & airborne museum),UNCOVERED
55206881,Wageningen - Tiel 45 km DEU 2026,wageningen - tiel,UNCOVERED
55879922,Waterbus - Rotterdam (Coolhaven) 3km DEU 2026,waterbus - rotterdam (coolhaven),UNCOVERED
54797141,"Waterbus - Rotterdam (Ooster/Boompjes kade)  1,8 km / 1,1 mi DEU 2026","waterbus - rotterdam (ooster/boompjes kade) , / , mi",UNCOVERED
53668524,Weesp - Utrecht (Keulsekade) 45 km DEU 2026,weesp - utrecht (keulsekade),UNCOVERED
55206924,Werkendam - Biesbosch - Heusden 53km DEU 2026,werkendam - biesbosch - heusden,UNCOVERED
55206936,Werkendam - Biesbosch - Heusden 60 km DEU 2026,werkendam - biesbosch - heusden,UNCOVERED
53806305,Wertheim - Freudenberg 27 km DEU 2026,wertheim - freudenberg,UNCOVERED
53677041,Willemstad - Bergen op Zoom (über Steenbergen) 44 km DEU 2026,willemstad - bergen op zoom (über steenbergen),UNCOVERED
53677100,Willemstad - Bergen op Zoom (über Steenbergen) 50  km DEU 2026,willemstad - bergen op zoom (über steenbergen),UNCOVERED
53677104,Willemstad - Bergen op Zoom (über Steenbergen) 39 km DEU 2026,willemstad - bergen op zoom (über steenbergen),UNCOVERED
53677048,Willemstad - Bergen op Zoom (über Tholen) 50 km DEU 2026,willemstad - bergen op zoom (über tholen),UNCOVERED
53677040,Willemstad - Tholen (über Oud Vossemeer) 44 km DEU 2026,willemstad - tholen (über oud vossemeer),UNCOVERED
53677037,Willemstad - Tholen (über Steenbergen 42 km DEU 2026,willemstad - tholen (über steenbergen,UNCOVERED
55567863,Winningen - Koblenz 11 km DEU 2026,winningen - koblenz,UNCOVERED
54393473,Zaandam - Alkmaar 45 km DEU 2026,zaandam - alkmaar,UNCOVERED
26920863,Zaandam - Amsterdam (Minerva) 34 km DEU 2026,zaandam - amsterdam (minerva),UNCOVERED
26920979,Zaandam - Amsterdam (Minerva) 54 km DEU 2026,zaandam - amsterdam (minerva),UNCOVERED
53668159,Zaandam - Assendelft (Schleife) 24 km DEU 2026,zaandam - assendelft (schleife),UNCOVERED
53668162,Zaandam - Haarlem (Spaarndamseweg) 33 km DEU 2026,zaandam - haarlem (spaarndamseweg),UNCOVERED
42901540,Zaandam - Purmerend - Hoorn DEU 2023,zaandam - purmerend - hoorn,UNCOVERED
50095735,Zaandam - Twiske (Schleife) 25 km DEU 2026,zaandam - twiske (schleife),UNCOVERED
54393638,Zaandam - Waterland (Schleife) 47 km DEU 2026,zaandam - waterland (schleife),UNCOVERED
53665613,Zaandam - Zaanse Schans - Alkmaar (über Egmond) 50 km DEU 2026,zaandam - zaanse schans - alkmaar (über egmond),UNCOVERED
53665617,Zaandam - Zaanse Schans - Alkmaar (über Heiloo) 39 km DEU 2026,zaandam - zaanse schans - alkmaar (über heiloo),UNCOVERED
53665553,Zaandam - Zaanse Schans - Alkmaar (über Schermer) 45 km DEU 2026,zaandam - zaanse schans - alkmaar (über schermer),UNCOVERED
53665606,Zaandam - Zaanse Schans - Alkmaar (über Schermer) (vor dem 15. April) 48 km DEU 2026,zaandam - zaanse schans - alkmaar (über schermer) (vor dem . april),UNCOVERED
26832055,Zaandam - Zaanse Schans - Haarlem (Stadt) 32 km DEU 2026,zaandam - zaanse schans - haarlem (stadt),UNCOVERED
53665211,Zaandam - Zaanse Schans - Haarlem (Stadt) (über IJmuiden) 51 km DEU 2026,zaandam - zaanse schans - haarlem (stadt) (über ijmuiden),UNCOVERED
53665482,Zaanse Schans - Alkmaar (über Egmond) 43 km DEU 2026,zaanse schans - alkmaar (über egmond),UNCOVERED
53665480,Zaanse Schans - Alkmaar (über Heiloo) 34 km DEU 2026,zaanse schans - alkmaar (über heiloo),UNCOVERED
53677114,Aalter-Brug - Bruges 22 km DEU 2026,aalter-brug - bruges,covered_by_sibling
26920965,Alblasserdam - Kinderdijk - Gouda 30 km DEU 2026,alblasserdam - kinderdijk - gouda,covered_by_sibling
53665232,Alblasserdam - Kinderdijk - Gouda 30 km DEU 2026,alblasserdam - kinderdijk - gouda,covered_by_sibling
53680666,Alkmaar - Den Helder 51 km DEU  2026,alkmaar - den helder,covered_by_sibling
54800900,Alkmaar - Haarlem (city) 54 km DEU 2026,alkmaar - haarlem (city),covered_by_sibling
53680662,Alkmaar - Sint Maartensvlotbrug 29 km DEU 2026,alkmaar - sint maartensvlotbrug,covered_by_sibling
54664344,Alkmaar Polder-Windmill loop 40km DEU,alkmaar polder-windmill loop,covered_by_sibling
53665255,Alphen a/d Rijn - Kudelstaart 23 km DEU 2026,alphen a/d rijn - kudelstaart,covered_by_sibling
53665261,Alphen a/d Rijn - Kudelstaart 41 km DEU 2026,alphen a/d rijn - kudelstaart,covered_by_sibling
54338085,Alphen a/d Rijn - Uithoorn 26 km DEU 2026,alphen a/d rijn - uithoorn,covered_by_sibling
54338089,Alphen a/d Rijn - Uithoorn 36 km DEU 2026,alphen a/d rijn - uithoorn,covered_by_sibling
53665471,Amsterdam (Buiksloterweg) - Zaanse Schans - Purmerend 34 km DEU 2026,amsterdam (buiksloterweg) - zaanse schans - purmerend,covered_by_sibling
55679157,Amsterdam (Hoxton) - Breukelen 46 km DEU 2026,amsterdam (hoxton) - breukelen,covered_by_sibling
55647848,Amsterdam (Oosterdok) - Zaanse Schans - Haarlem (city) 46 km DEU 2026,amsterdam (oosterdok) - zaanse schans - haarlem (city),covered_by_sibling
53677080,Antwerp - Dendermonde 53 km DEU 2026,antwerp - dendermonde,covered_by_sibling
55991725,Antwerpen - Baasrode 45 km DEU 2026,antwerpen - baasrode,covered_by_sibling
53668499,Arcen - Cuijk 52 km DEU 2026,arcen - cuijk,covered_by_sibling
53805809,Bernkastel-Kues - Schweich 54 km DEU 2026,bernkastel-kues - schweich,covered_by_sibling
53805745,Bernkastel-Kues - Zell 45 km DEU 2026,bernkastel-kues - zell,covered_by_sibling
53665246,Bosrandbrug - Amsterdam (Oosterdok) 23 km DEU 2026,bosrandbrug - amsterdam (oosterdok),covered_by_sibling
53665250,Bosrandbrug - Amsterdam (Oosterdok) 36 km DEU 2026,bosrandbrug - amsterdam (oosterdok),covered_by_sibling
53668290,Breukelen - Amsterdam (Oosterdok) 47 km DEU 2026,breukelen - amsterdam (oosterdok),covered_by_sibling
53677232,Breukelen - Amsterdam (Oosterdok) 38 km DEU 2026,breukelen - amsterdam (oosterdok),covered_by_sibling
53805812,Cochem - Zell 37 km DEU 2026,cochem - zell,covered_by_sibling
53677193,Dendermonde - Antwerp 53 km DEU 2026,dendermonde - antwerp,covered_by_sibling
56054082,Deventer - Kampen 51 km DEU 2026,deventer - kampen,covered_by_sibling
53677235,Dordrecht // Alblasserdam - Kinderdijk - Vianen 57 km DEU 2026,dordrecht // alblasserdam - kinderdijk - vianen,covered_by_sibling
53677203,Ghent (Merelbeke) - Dendermonde 39 km DEU 2026,ghent (merelbeke) - dendermonde,covered_by_sibling
53677329,Giethoorn - Vollehove 53 km DEU 2026,giethoorn - vollehove,covered_by_sibling
53668515,Gorinchem - Vianen 42 km DEU 2026,gorinchem - vianen,covered_by_sibling
53665236,Gouda - Kudelstaart 47 km DEU 2026,gouda - kudelstaart,covered_by_sibling
53665238,Gouda - Kudelstaart 51 km DEU 2026,gouda - kudelstaart,covered_by_sibling
54338105,Gouda - Uithoorn 43 km DEU 2026,gouda - uithoorn,covered_by_sibling
26920976,Haarlem - Nordsee - Haarlem 40 km DEU 2026,haarlem - nordsee - haarlem,covered_by_sibling
55188988,Harlingen - Kornwerderzand 40km DEU,harlingen - kornwerderzand,covered_by_sibling
55189032,Harlingen - Kornwerderzand 27 km DEU,harlingen - kornwerderzand,covered_by_sibling
53683942,Hoorn - Volendam 24 km DEU 2026,hoorn - volendam,covered_by_sibling
53677260,Kreekrak (West) - Tholen 34 km DEU 2026,kreekrak (west) - tholen,covered_by_sibling
53677263,Kreekrak (West) - Tholen 20 km DEU 2026,kreekrak (west) - tholen,covered_by_sibling
53684523,Køge - Stevns Klint (Schleife) 68 km DEU 2026,køge - stevns klint (schleife),covered_by_sibling
55240519,Køge - Viking Museum & Vallo (loop) (CCW) 35 km DEU 2026,køge - viking museum & vallo (loop) (ccw),covered_by_sibling
55240525,Køge - Viking Museum & Vallo (loop) (CCW) 46 km DEU 2026,køge - viking museum & vallo (loop) (ccw),covered_by_sibling
53665448,Leiden - Gouda 38 km DEU 2026,leiden - gouda,covered_by_sibling
53665450,Leiden - Gouda 46 km DEU 2026,leiden - gouda,covered_by_sibling
53677333,Lelystad - Blocq van Kuffeler 28 km DEU 2026,lelystad - blocq van kuffeler,covered_by_sibling
53677337,Lelystad - Blocq van Kuffeler 20 km DEU 2026,lelystad - blocq van kuffeler,covered_by_sibling
53684132,Lemmer - Sneek 41 km DEU 2026,lemmer - sneek,covered_by_sibling
53684133,Lemmer - Sneek 46 km DEU 2026,lemmer - sneek,covered_by_sibling
53684135,Lemmer - Sneek 49 km DEU 2026,lemmer - sneek,covered_by_sibling
55188901,Lemmer - Sneek 46 km DEU,lemmer - sneek,covered_by_sibling
